ID,oldID,fecha,intensidad,ocupacion,vmed,periodo_integracion,KM,densidad,Hora
6696,PM12471,2015-08-04 16:30,1552.0,2.0,89.0,15,24.7,17.43820224719101,16.3
6698,PM12571,2015-08-04 16:30,688.0,3.0,81.0,15,25.7,8.493827160493828,16.3
6646,PM10211,2015-08-04 16:30,3416.0,9.0,90.0,15,2.1,37.955555555555556,16.3
6648,PM10241,2015-08-04 16:30,3428.0,9.0,94.0,15,2.4,36.46808510638298,16.3
6650,PM10341,2015-08-04 16:30,3968.0,10.0,88.0,15,3.4,45.09090909090909,16.3
6654,PM10401,2015-08-04 16:30,4388.0,8.0,89.0,15,4.0,49.30337078651685,16.3
6656,PM10441,2015-08-04 16:30,3792.0,9.0,92.0,15,4.4,41.21739130434783,16.3
3816,PM10901,2015-08-04 16:30,3863.0,10.0,82.0,15,9.0,47.109756097560975,16.3
6672,PM10941,2015-08-04 16:30,3844.0,9.0,85.0,15,9.4,45.22352941176471,16.3
6680,PM11101,2015-08-04 16:30,2976.0,11.0,79.0,15,11.0,37.67088607594937,16.3
7130,PM13211,2015-08-04 16:30,1336.0,8.0,68.0,15,32.1,19.647058823529413,16.3
7013,PM13221,2015-08-04 16:30,460.0,11.0,64.0,15,32.2,7.1875,16.3
6642,PM10091,2015-08-04 16:30,0.0,0.0,0.0,15,0.9,,16.3
6644,PM10141,2015-08-04 16:30,3629.0,9.0,91.0,15,1.4,39.879120879120876,16.3
3820,PM10561,2015-08-04 16:30,5341.0,14.0,85.0,15,5.6,62.83529411764706,16.3
6676,PM10981,2015-08-04 16:30,5240.0,12.0,81.0,15,9.8,64.69135802469135,16.3
6679,PM11071,2015-08-04 16:30,5480.0,10.0,89.0,15,10.7,61.57303370786517,16.3
6639,PM10001,2015-08-04 16:30,3044.0,10.0,79.0,15,0.0,38.53164556962025,16.3
6661,PM10471,2015-08-04 16:30,3735.0,8.0,91.0,15,4.7,41.043956043956044,16.3
3818,PM10501,2015-08-04 16:30,3688.0,9.0,88.0,15,5.0,41.90909090909091,16.3
6699,PM12641,2015-08-04 16:30,929.0,4.0,91.0,15,26.4,10.208791208791208,16.3
6700,PM12721,2015-08-04 16:30,992.0,2.0,93.0,15,27.2,10.666666666666666,16.3
3801,PM12781,2015-08-04 16:30,1070.0,6.0,97.0,15,27.8,11.030927835051546,16.3
6914,PM12851,2015-08-04 16:30,1072.0,9.0,77.0,15,28.5,13.922077922077921,16.3
6702,PM12921,2015-08-04 16:30,1199.0,10.0,56.0,15,29.2,21.410714285714285,16.3
3510,PM12961,2015-08-04 16:30,992.0,8.0,62.0,15,29.6,16.0,16.3
6703,PM12981,2015-08-04 16:30,1215.0,9.0,62.0,15,29.8,19.596774193548388,16.3
6704,PM13011,2015-08-04 16:30,688.0,25.0,37.0,15,30.1,18.594594594594593,16.3
6706,PM13041,2015-08-04 16:30,213.0,83.0,11.0,15,30.4,19.363636363636363,16.3
6708,PM13101,2015-08-04 16:30,1280.0,5.0,59.0,15,31.0,21.694915254237287,16.3
6711,PM13181,2015-08-04 16:30,1524.0,7.0,72.0,15,31.8,21.166666666666668,16.3
3816,PM10901,2015-08-04 16:45,3524.0,9.0,82.0,15,9.0,42.97560975609756,16.45
6644,PM10141,2015-08-04 16:45,3508.0,9.0,90.0,15,1.4,38.977777777777774,16.45
6646,PM10211,2015-08-04 16:45,3308.0,8.0,92.0,15,2.1,35.95652173913044,16.45
6648,PM10241,2015-08-04 16:45,3315.0,8.0,93.0,15,2.4,35.645161290322584,16.45
6699,PM12641,2015-08-04 16:45,844.0,3.0,91.0,15,26.4,9.274725274725276,16.45
6700,PM12721,2015-08-04 16:45,909.0,1.0,91.0,15,27.2,9.989010989010989,16.45
3801,PM12781,2015-08-04 16:45,996.0,6.0,95.0,15,27.8,10.48421052631579,16.45
6914,PM12851,2015-08-04 16:45,1000.0,6.0,78.0,15,28.5,12.820512820512821,16.45
6702,PM12921,2015-08-04 16:45,1212.0,10.0,54.0,15,29.2,22.444444444444443,16.45
3510,PM12961,2015-08-04 16:45,1049.0,8.0,57.0,15,29.6,18.403508771929825,16.45
6703,PM12981,2015-08-04 16:45,1205.0,11.0,61.0,15,29.8,19.75409836065574,16.45
6704,PM13011,2015-08-04 16:45,840.0,11.0,49.0,15,30.1,17.142857142857142,16.45
6706,PM13041,2015-08-04 16:45,308.0,84.0,13.0,15,30.4,23.692307692307693,16.45
6708,PM13101,2015-08-04 16:45,1353.0,7.0,58.0,15,31.0,23.32758620689655,16.45
6711,PM13181,2015-08-04 16:45,1516.0,7.0,74.0,15,31.8,20.486486486486488,16.45
7130,PM13211,2015-08-04 16:45,1355.0,5.0,67.0,15,32.1,20.223880597014926,16.45
7013,PM13221,2015-08-04 16:45,431.0,9.0,59.0,15,32.2,7.305084745762712,16.45
3816,PM10901,2015-08-04 17:15,3576.0,8.0,83.0,15,9.0,43.08433734939759,17.15
6672,PM10941,2015-08-04 17:15,3624.0,8.0,86.0,15,9.4,42.13953488372093,17.15
6676,PM10981,2015-08-04 16:45,4727.0,11.0,82.0,15,9.8,57.646341463414636,16.45
6679,PM11071,2015-08-04 16:45,5071.0,10.0,89.0,15,10.7,56.97752808988764,16.45
6680,PM11101,2015-08-04 16:45,2792.0,10.0,80.0,15,11.0,34.9,16.45
6683,PM11161,2015-08-04 16:45,3540.0,9.0,85.0,15,11.6,41.64705882352941,16.45
6685,PM11201,2015-08-04 16:45,3580.0,8.0,82.0,15,12.0,43.65853658536585,16.45
6687,PM11301,2015-08-04 16:45,2156.0,9.0,79.0,15,13.0,27.29113924050633,16.45
6689,PM11981,2015-08-04 16:45,2556.0,6.0,78.0,15,19.8,32.76923076923077,16.45
6690,PM12061,2015-08-04 16:45,2249.0,5.0,83.0,15,20.6,27.096385542168676,16.45
6698,PM12571,2015-08-04 16:45,595.0,2.0,82.0,15,25.7,7.2560975609756095,16.45
6676,PM10981,2015-08-04 17:15,5036.0,11.0,82.0,15,9.8,61.41463414634146,17.15
6679,PM11071,2015-08-04 17:15,5312.0,10.0,87.0,15,10.7,61.05747126436781,17.15
6680,PM11101,2015-08-04 17:15,2868.0,11.0,78.0,15,11.0,36.76923076923077,17.15
6683,PM11161,2015-08-04 17:15,3668.0,9.0,83.0,15,11.6,44.19277108433735,17.15
6685,PM11201,2015-08-04 17:15,3707.0,7.0,80.0,15,12.0,46.3375,17.15
6687,PM11301,2015-08-04 17:15,2288.0,10.0,77.0,15,13.0,29.714285714285715,17.15
6689,PM11981,2015-08-04 17:15,2376.0,7.0,78.0,15,19.8,30.46153846153846,17.15
6690,PM12061,2015-08-04 17:15,2117.0,7.0,85.0,15,20.6,24.905882352941177,17.15
6691,PM12121,2015-08-04 17:15,1600.0,5.0,87.0,15,21.2,18.39080459770115,17.15
6692,PM12211,2015-08-04 17:15,1792.0,4.0,88.0,15,22.1,20.363636363636363,17.15
6693,PM12241,2015-08-04 17:15,1804.0,5.0,84.0,15,22.4,21.476190476190474,17.15
6694,PM12331,2015-08-04 17:15,1080.0,3.0,92.0,15,23.3,11.73913043478261,17.15
6695,PM12391,2015-08-04 17:15,1588.0,4.0,94.0,15,23.9,16.893617021276597,17.15
6696,PM12471,2015-08-04 17:15,1528.0,3.0,92.0,15,24.7,16.608695652173914,17.15
6642,PM10091,2015-08-04 16:45,0.0,0.0,0.0,15,0.9,,16.45
6650,PM10341,2015-08-04 16:45,3792.0,9.0,89.0,15,3.4,42.60674157303371,16.45
6639,PM10001,2015-08-04 16:45,2968.0,9.0,79.0,15,0.0,37.56962025316456,16.45
6654,PM10401,2015-08-04 16:45,4064.0,8.0,90.0,15,4.0,45.15555555555556,16.45
6656,PM10441,2015-08-04 16:45,3508.0,8.0,93.0,15,4.4,37.72043010752688,16.45
6661,PM10471,2015-08-04 16:45,3456.0,8.0,90.0,15,4.7,38.4,16.45
3818,PM10501,2015-08-04 16:45,3504.0,8.0,89.0,15,5.0,39.37078651685393,16.45
3820,PM10561,2015-08-04 16:45,5200.0,14.0,85.0,15,5.6,61.1764705882353,16.45
6672,PM10941,2015-08-04 16:45,3512.0,9.0,86.0,15,9.4,40.83720930232558,16.45
6691,PM12121,2015-08-04 16:45,1716.0,3.0,87.0,15,21.2,19.724137931034484,16.45
6692,PM12211,2015-08-04 16:45,1876.0,3.0,89.0,15,22.1,21.078651685393258,16.45
6693,PM12241,2015-08-04 16:45,1892.0,3.0,82.0,15,22.4,23.073170731707318,16.45
6694,PM12331,2015-08-04 16:45,1012.0,2.0,90.0,15,23.3,11.244444444444444,16.45
6695,PM12391,2015-08-04 16:45,1452.0,3.0,94.0,15,23.9,15.446808510638299,16.45
6696,PM12471,2015-08-04 16:45,1364.0,3.0,90.0,15,24.7,15.155555555555555,16.45
3816,PM10901,2015-08-04 17:00,3304.0,8.0,83.0,15,9.0,39.80722891566265,17.0
6672,PM10941,2015-08-04 17:00,3308.0,8.0,86.0,15,9.4,38.46511627906977,17.0
6639,PM10001,2015-08-04 17:00,3092.0,10.0,79.0,15,0.0,39.139240506329116,17.0
6654,PM10401,2015-08-04 17:00,3860.0,7.0,91.0,15,4.0,42.417582417582416,17.0
6656,PM10441,2015-08-04 17:00,3292.0,8.0,92.0,15,4.4,35.78260869565217,17.0
6696,PM12471,2015-08-04 17:00,1548.0,3.0,90.0,15,24.7,17.2,17.0
6706,PM13041,2015-08-04 17:00,1012.0,19.0,65.0,15,30.4,15.569230769230769,17.0
6708,PM13101,2015-08-04 17:00,1833.0,8.0,69.0,15,31.0,26.565217391304348,17.0
6711,PM13181,2015-08-04 17:00,1396.0,7.0,74.0,15,31.8,18.864864864864863,17.0
7130,PM13211,2015-08-04 17:00,1276.0,7.0,68.0,15,32.1,18.764705882352942,17.0
7013,PM13221,2015-08-04 17:00,471.0,9.0,62.0,15,32.2,7.596774193548387,17.0
6685,PM11201,2015-08-04 17:00,3804.0,8.0,83.0,15,12.0,45.83132530120482,17.0
6687,PM11301,2015-08-04 17:00,2300.0,9.0,81.0,15,13.0,28.395061728395063,17.0
6689,PM11981,2015-08-04 17:00,2644.0,8.0,78.0,15,19.8,33.8974358974359,17.0
6690,PM12061,2015-08-04 17:00,2288.0,7.0,85.0,15,20.6,26.91764705882353,17.0
6691,PM12121,2015-08-04 17:00,1764.0,5.0,86.0,15,21.2,20.511627906976745,17.0
6692,PM12211,2015-08-04 17:00,2028.0,5.0,89.0,15,22.1,22.786516853932586,17.0
6693,PM12241,2015-08-04 17:00,2096.0,6.0,83.0,15,22.4,25.253012048192772,17.0
6694,PM12331,2015-08-04 17:00,1183.0,4.0,91.0,15,23.3,13.0,17.0
6695,PM12391,2015-08-04 17:00,1588.0,4.0,95.0,15,23.9,16.71578947368421,17.0
6698,PM12571,2015-08-04 17:00,687.0,3.0,81.0,15,25.7,8.481481481481481,17.0
6699,PM12641,2015-08-04 17:00,856.0,5.0,94.0,15,26.4,9.106382978723405,17.0
6700,PM12721,2015-08-04 17:00,908.0,1.0,93.0,15,27.2,9.763440860215054,17.0
3801,PM12781,2015-08-04 17:00,1001.0,5.0,97.0,15,27.8,10.31958762886598,17.0
6914,PM12851,2015-08-04 17:00,1040.0,6.0,78.0,15,28.5,13.333333333333334,17.0
6702,PM12921,2015-08-04 17:00,1272.0,11.0,52.0,15,29.2,24.46153846153846,17.0
3510,PM12961,2015-08-04 17:00,876.0,8.0,59.0,15,29.6,14.847457627118644,17.0
6703,PM12981,2015-08-04 17:00,1179.0,9.0,58.0,15,29.8,20.32758620689655,17.0
6704,PM13011,2015-08-04 17:00,1039.0,9.0,61.0,15,30.1,17.0327868852459,17.0
6642,PM10091,2015-08-04 17:00,0.0,0.0,0.0,15,0.9,,17.0
6644,PM10141,2015-08-04 17:00,3224.0,8.0,91.0,15,1.4,35.42857142857143,17.0
6646,PM10211,2015-08-04 17:00,3012.0,7.0,93.0,15,2.1,32.38709677419355,17.0
6648,PM10241,2015-08-04 17:00,3076.0,7.0,94.0,15,2.4,32.723404255319146,17.0
6650,PM10341,2015-08-04 17:00,3483.0,9.0,89.0,15,3.4,39.13483146067416,17.0
6661,PM10471,2015-08-04 17:00,3208.0,8.0,90.0,15,4.7,35.644444444444446,17.0
3818,PM10501,2015-08-04 17:00,3248.0,8.0,89.0,15,5.0,36.49438202247191,17.0
3820,PM10561,2015-08-04 17:00,4768.0,13.0,85.0,15,5.6,56.09411764705882,17.0
6676,PM10981,2015-08-04 17:00,4931.0,11.0,83.0,15,9.8,59.40963855421687,17.0
6679,PM11071,2015-08-04 17:00,5080.0,9.0,91.0,15,10.7,55.824175824175825,17.0
6680,PM11101,2015-08-04 17:00,2904.0,10.0,80.0,15,11.0,36.3,17.0
6683,PM11161,2015-08-04 17:00,3800.0,10.0,85.0,15,11.6,44.705882352941174,17.0
6711,PM13181,2015-08-04 17:15,1543.0,7.0,73.0,15,31.8,21.136986301369863,17.15
7130,PM13211,2015-08-04 17:15,1412.0,6.0,66.0,15,32.1,21.393939393939394,17.15
7013,PM13221,2015-08-04 17:15,383.0,10.0,61.0,15,32.2,6.278688524590164,17.15
6698,PM12571,2015-08-04 17:30,788.0,3.0,82.0,15,25.7,9.609756097560975,17.3
6699,PM12641,2015-08-04 17:30,920.0,4.0,92.0,15,26.4,10.0,17.3
6700,PM12721,2015-08-04 17:30,993.0,2.0,94.0,15,27.2,10.563829787234043,17.3
3801,PM12781,2015-08-04 17:30,1092.0,5.0,97.0,15,27.8,11.257731958762887,17.3
6914,PM12851,2015-08-04 17:30,1127.0,8.0,79.0,15,28.5,14.265822784810126,17.3
6702,PM12921,2015-08-04 17:30,1307.0,9.0,56.0,15,29.2,23.339285714285715,17.3
3510,PM12961,2015-08-04 17:30,1056.0,13.0,60.0,15,29.6,17.6,17.3
6703,PM12981,2015-08-04 17:30,1312.0,10.0,62.0,15,29.8,21.161290322580644,17.3
6704,PM13011,2015-08-04 17:30,1140.0,8.0,64.0,15,30.1,17.8125,17.3
6706,PM13041,2015-08-04 17:30,1012.0,15.0,69.0,15,30.4,14.666666666666666,17.3
6708,PM13101,2015-08-04 17:30,1756.0,7.0,75.0,15,31.0,23.413333333333334,17.3
7013,PM13221,2015-08-04 17:30,408.0,14.0,61.0,15,32.2,6.688524590163935,17.3
6642,PM10091,2015-08-04 17:30,0.0,0.0,0.0,15,0.9,,17.3
6644,PM10141,2015-08-04 17:30,3984.0,10.0,90.0,15,1.4,44.266666666666666,17.3
6646,PM10211,2015-08-04 17:30,3872.0,9.0,89.0,15,2.1,43.50561797752809,17.3
6683,PM11161,2015-08-04 17:30,4075.0,11.0,82.0,15,11.6,49.69512195121951,17.3
6661,PM10471,2015-08-04 17:30,4159.0,10.0,87.0,15,4.7,47.804597701149426,17.3
3818,PM10501,2015-08-04 17:30,4252.0,11.0,85.0,15,5.0,50.023529411764706,17.3
3820,PM10561,2015-08-04 17:30,6024.0,18.0,81.0,15,5.6,74.37037037037037,17.3
3816,PM10901,2015-08-04 17:30,4252.0,12.0,81.0,15,9.0,52.49382716049383,17.3
6689,PM11981,2015-08-04 17:30,2588.0,7.0,78.0,15,19.8,33.17948717948718,17.3
6690,PM12061,2015-08-04 17:30,2280.0,7.0,84.0,15,20.6,27.142857142857142,17.3
6711,PM13181,2015-08-04 17:30,1791.0,7.0,71.0,15,31.8,25.225352112676056,17.3
6672,PM10941,2015-08-04 17:30,4320.0,11.0,84.0,15,9.4,51.42857142857143,17.3
6676,PM10981,2015-08-04 17:30,5704.0,13.0,81.0,15,9.8,70.41975308641975,17.3
6679,PM11071,2015-08-04 17:30,6196.0,12.0,86.0,15,10.7,72.04651162790698,17.3
6680,PM11101,2015-08-04 17:30,3264.0,12.0,78.0,15,11.0,41.84615384615385,17.3
6685,PM11201,2015-08-04 17:30,4152.0,9.0,80.0,15,12.0,51.9,17.3
7130,PM13211,2015-08-04 17:30,1635.0,8.0,67.0,15,32.1,24.402985074626866,17.3
6639,PM10001,2015-08-04 17:30,3337.0,12.0,75.0,15,0.0,44.49333333333333,17.3
6648,PM10241,2015-08-04 17:30,3872.0,9.0,91.0,15,2.4,42.54945054945055,17.3
6650,PM10341,2015-08-04 17:30,4364.0,11.0,86.0,15,3.4,50.74418604651163,17.3
6654,PM10401,2015-08-04 17:30,4944.0,9.0,87.0,15,4.0,56.827586206896555,17.3
6656,PM10441,2015-08-04 17:30,4200.0,11.0,90.0,15,4.4,46.666666666666664,17.3
6687,PM11301,2015-08-04 17:30,2437.0,11.0,78.0,15,13.0,31.243589743589745,17.3
3816,PM10901,2015-08-04 17:45,3848.0,10.0,81.0,15,9.0,47.50617283950617,17.45
7013,PM13221,2015-08-04 17:45,448.0,14.0,63.0,15,32.2,7.111111111111111,17.45
6650,PM10341,2015-08-04 17:45,3976.0,9.0,88.0,15,3.4,45.18181818181818,17.45
6685,PM11201,2015-08-04 17:45,4192.0,9.0,80.0,15,12.0,52.4,17.45
6687,PM11301,2015-08-04 17:45,2472.0,10.0,78.0,15,13.0,31.692307692307693,17.45
6687,PM11301,2015-08-04 18:15,2460.0,11.0,76.0,15,13.0,32.36842105263158,18.15
6693,PM12241,2015-08-04 18:15,1977.0,5.0,84.0,15,22.4,23.535714285714285,18.15
6694,PM12331,2015-08-04 18:15,1096.0,3.0,91.0,15,23.3,12.043956043956044,18.15
6696,PM12471,2015-08-04 18:15,1471.0,1.0,82.0,15,24.7,17.9390243902439,18.15
6698,PM12571,2015-08-04 18:15,700.0,3.0,82.0,15,25.7,8.536585365853659,18.15
6699,PM12641,2015-08-04 18:15,967.0,4.0,92.0,15,26.4,10.51086956521739,18.15
6700,PM12721,2015-08-04 18:15,980.0,1.0,93.0,15,27.2,10.53763440860215,18.15
3801,PM12781,2015-08-04 18:15,1145.0,5.0,94.0,15,27.8,12.180851063829786,18.15
6914,PM12851,2015-08-04 18:15,1176.0,7.0,78.0,15,28.5,15.076923076923077,18.15
6702,PM12921,2015-08-04 18:15,1492.0,11.0,53.0,15,29.2,28.150943396226417,18.15
3510,PM12961,2015-08-04 18:15,1288.0,7.0,60.0,15,29.6,21.466666666666665,18.15
6703,PM12981,2015-08-04 18:15,1484.0,10.0,65.0,15,29.8,22.83076923076923,18.15
6656,PM10441,2015-08-04 17:45,3776.0,9.0,91.0,15,4.4,41.494505494505496,17.45
6661,PM10471,2015-08-04 17:45,3728.0,9.0,89.0,15,4.7,41.8876404494382,17.45
3818,PM10501,2015-08-04 17:45,3735.0,10.0,86.0,15,5.0,43.43023255813954,17.45
3820,PM10561,2015-08-04 17:45,5440.0,14.0,84.0,15,5.6,64.76190476190476,17.45
6706,PM13041,2015-08-04 17:45,964.0,14.0,71.0,15,30.4,13.577464788732394,17.45
6708,PM13101,2015-08-04 17:45,1852.0,6.0,72.0,15,31.0,25.72222222222222,17.45
6711,PM13181,2015-08-04 17:45,1424.0,6.0,73.0,15,31.8,19.506849315068493,17.45
6644,PM10141,2015-08-04 18:15,4252.0,10.0,86.0,15,1.4,49.44186046511628,18.15
6695,PM12391,2015-08-04 18:15,1636.0,4.0,94.0,15,23.9,17.404255319148938,18.15
6644,PM10141,2015-08-04 17:45,3564.0,7.0,90.0,15,1.4,39.6,17.45
6648,PM10241,2015-08-04 17:45,3348.0,7.0,93.0,15,2.4,36.0,17.45
6672,PM10941,2015-08-04 17:45,3832.0,9.0,86.0,15,9.4,44.55813953488372,17.45
6703,PM12981,2015-08-04 17:45,1320.0,9.0,64.0,15,29.8,20625,17.45
6704,PM13011,2015-08-04 17:45,1132.0,7.0,64.0,15,30.1,17.6875,17.45
7130,PM13211,2015-08-04 17:45,1248.0,5.0,65.0,15,32.1,19.2,17.45
6639,PM10001,2015-08-04 17:45,3440.0,10.0,79.0,15,0.0,43.54430379746835,17.45
6642,PM10091,2015-08-04 17:45,0.0,0.0,0.0,15,0.9,,17.45
6646,PM10211,2015-08-04 17:45,3355.0,7.0,91.0,15,2.1,36.86813186813187,17.45
6654,PM10401,2015-08-04 17:45,4348.0,8.0,89.0,15,4.0,48.853932584269664,17.45
6676,PM10981,2015-08-04 17:45,5064.0,12.0,81.0,15,9.8,62.51851851851852,17.45
6679,PM11071,2015-08-04 17:45,5704.0,11.0,86.0,15,10.7,66.32558139534883,17.45
6680,PM11101,2015-08-04 17:45,3092.0,12.0,77.0,15,11.0,40.15584415584416,17.45
6683,PM11161,2015-08-04 17:45,4092.0,11.0,83.0,15,11.6,49.30120481927711,17.45
6689,PM11981,2015-08-04 17:45,2569.0,7.0,78.0,15,19.8,32.93589743589744,17.45
6690,PM12061,2015-08-04 17:45,2164.0,7.0,87.0,15,20.6,24.873563218390803,17.45
6691,PM12121,2015-08-04 17:45,1724.0,4.0,87.0,15,21.2,19.816091954022987,17.45
6692,PM12211,2015-08-04 17:45,1912.0,5.0,89.0,15,22.1,21.48314606741573,17.45
6693,PM12241,2015-08-04 17:45,1916.0,5.0,85.0,15,22.4,22.541176470588237,17.45
6694,PM12331,2015-08-04 17:45,1148.0,2.0,93.0,15,23.3,12.344086021505376,17.45
6695,PM12391,2015-08-04 17:45,1748.0,3.0,94.0,15,23.9,18.595744680851062,17.45
6696,PM12471,2015-08-04 17:45,1704.0,4.0,90.0,15,24.7,18.933333333333334,17.45
6698,PM12571,2015-08-04 17:45,699.0,3.0,82.0,15,25.7,8.524390243902438,17.45
6699,PM12641,2015-08-04 17:45,856.0,3.0,93.0,15,26.4,9.204301075268818,17.45
6700,PM12721,2015-08-04 17:45,909.0,1.0,94.0,15,27.2,9.670212765957446,17.45
3801,PM12781,2015-08-04 17:45,1080.0,5.0,96.0,15,27.8,11.25,17.45
6914,PM12851,2015-08-04 17:45,1076.0,7.0,77.0,15,28.5,13.974025974025974,17.45
6702,PM12921,2015-08-04 17:45,1328.0,11.0,52.0,15,29.2,25.53846153846154,17.45
3510,PM12961,2015-08-04 17:45,1064.0,9.0,59.0,15,29.6,18.033898305084747,17.45
6689,PM11981,2015-08-04 18:00,2844.0,8.0,77.0,15,19.8,36.935064935064936,18.0
6690,PM12061,2015-08-04 18:00,2468.0,7.0,85.0,15,20.6,29.03529411764706,18.0
6691,PM12121,2015-08-04 18:00,1895.0,4.0,87.0,15,21.2,21.7816091954023,18.0
6672,PM10941,2015-08-04 18:00,4112.0,10.0,85.0,15,9.4,48.37647058823529,18.0
6676,PM10981,2015-08-04 18:00,5816.0,14.0,80.0,15,9.8,72.7,18.0
6679,PM11071,2015-08-04 18:00,5996.0,11.0,85.0,15,10.7,70.54117647058824,18.0
6914,PM12851,2015-08-04 18:00,1216.0,7.0,77.0,15,28.5,15.792207792207792,18.0
6702,PM12921,2015-08-04 18:00,1276.0,9.0,55.0,15,29.2,23.2,18.0
3510,PM12961,2015-08-04 18:00,1084.0,7.0,59.0,15,29.6,18.372881355932204,18.0
6703,PM12981,2015-08-04 18:00,1275.0,9.0,62.0,15,29.8,20.56451612903226,18.0
6704,PM13011,2015-08-04 18:00,1128.0,8.0,65.0,15,30.1,17.353846153846153,18.0
6706,PM13041,2015-08-04 18:00,960.0,15.0,69.0,15,30.4,13.91304347826087,18.0
6708,PM13101,2015-08-04 18:00,1745.0,6.0,74.0,15,31.0,23.58108108108108,18.0
3816,PM10901,2015-08-04 18:00,4148.0,10.0,80.0,15,9.0,51.85,18.0
6680,PM11101,2015-08-04 18:00,3276.0,13.0,77.0,15,11.0,42.54545454545455,18.0
6692,PM12211,2015-08-04 18:00,2204.0,4.0,90.0,15,22.1,24.488888888888887,18.0
6693,PM12241,2015-08-04 18:00,2173.0,6.0,83.0,15,22.4,26.180722891566266,18.0
6694,PM12331,2015-08-04 18:00,1255.0,3.0,92.0,15,23.3,13.641304347826088,18.0
6695,PM12391,2015-08-04 18:00,1984.0,5.0,93.0,15,23.9,21.333333333333332,18.0
6696,PM12471,2015-08-04 18:00,1823.0,3.0,88.0,15,24.7,20.71590909090909,18.0
6698,PM12571,2015-08-04 18:00,776.0,3.0,82.0,15,25.7,9.463414634146341,18.0
6699,PM12641,2015-08-04 18:00,1032.0,5.0,92.0,15,26.4,11.217391304347826,18.0
6700,PM12721,2015-08-04 18:00,1099.0,2.0,93.0,15,27.2,11.817204301075268,18.0
3801,PM12781,2015-08-04 18:00,1176.0,6.0,96.0,15,27.8,12.25,18.0
6683,PM11161,2015-08-04 18:00,4273.0,11.0,83.0,15,11.6,51.48192771084337,18.0
6685,PM11201,2015-08-04 18:00,4244.0,8.0,81.0,15,12.0,52.39506172839506,18.0
6687,PM11301,2015-08-04 18:00,2523.0,12.0,78.0,15,13.0,32.34615384615385,18.0
6711,PM13181,2015-08-04 18:00,1568.0,7.0,75.0,15,31.8,20.906666666666666,18.0
7130,PM13211,2015-08-04 18:00,1380.0,8.0,67.0,15,32.1,20.597014925373134,18.0
7013,PM13221,2015-08-04 18:00,456.0,13.0,57.0,15,32.2,8.0,18.0
6639,PM10001,2015-08-04 18:00,3380.0,12.0,74.0,15,0.0,45.67567567567568,18.0
6642,PM10091,2015-08-04 18:00,0.0,0.0,0.0,15,0.9,,18.0
6644,PM10141,2015-08-04 18:00,3975.0,10.0,86.0,15,1.4,46.22093023255814,18.0
6646,PM10211,2015-08-04 18:00,3852.0,9.0,88.0,15,2.1,43.77272727272727,18.0
6648,PM10241,2015-08-04 18:00,3865.0,10.0,90.0,15,2.4,42.94444444444444,18.0
6650,PM10341,2015-08-04 18:00,4464.0,11.0,86.0,15,3.4,51.906976744186046,18.0
6654,PM10401,2015-08-04 18:00,4904.0,9.0,89.0,15,4.0,55.10112359550562,18.0
6656,PM10441,2015-08-04 18:00,4080.0,9.0,92.0,15,4.4,44.34782608695652,18.0
6661,PM10471,2015-08-04 18:00,4080.0,10.0,88.0,15,4.7,46.36363636363637,18.0
3818,PM10501,2015-08-04 18:00,4045.0,10.0,87.0,15,5.0,46.49425287356322,18.0
3820,PM10561,2015-08-04 18:00,5856.0,15.0,83.0,15,5.6,70.55421686746988,18.0
6646,PM10211,2015-08-04 18:15,4013.0,9.0,88.0,15,2.1,45.60227272727273,18.15
6648,PM10241,2015-08-04 18:15,3948.0,9.0,90.0,15,2.4,43.86666666666667,18.15
6650,PM10341,2015-08-04 18:15,4476.0,10.0,85.0,15,3.4,52.65882352941176,18.15
6656,PM10441,2015-08-04 18:15,4413.0,9.0,90.0,15,4.4,49.03333333333333,18.15
6661,PM10471,2015-08-04 18:15,4352.0,9.0,88.0,15,4.7,49.45454545454545,18.15
3818,PM10501,2015-08-04 18:15,4464.0,10.0,86.0,15,5.0,51.906976744186046,18.15
3820,PM10561,2015-08-04 18:15,6226.0,16.0,80.0,13,5.6,77825,18.15
6642,PM10091,2015-08-04 18:15,0.0,0.0,0.0,15,0.9,,18.15
6698,PM12571,2015-08-04 17:15,664.0,3.0,83.0,15,25.7,8.0,17.15
6699,PM12641,2015-08-04 17:15,923.0,4.0,93.0,15,26.4,9.924731182795698,17.15
6700,PM12721,2015-08-04 17:15,984.0,2.0,92.0,15,27.2,10.695652173913043,17.15
3801,PM12781,2015-08-04 17:15,1061.0,5.0,97.0,15,27.8,10.938144329896907,17.15
6689,PM11981,2015-08-04 18:15,2577.0,7.0,77.0,15,19.8,33.467532467532465,18.15
6690,PM12061,2015-08-04 18:15,2312.0,7.0,85.0,15,20.6,27.2,18.15
6691,PM12121,2015-08-04 18:15,1716.0,4.0,85.0,15,21.2,20.188235294117646,18.15
6691,PM12121,2015-08-04 17:30,1740.0,4.0,88.0,15,21.2,19.772727272727273,17.3
6692,PM12211,2015-08-04 17:30,1988.0,5.0,90.0,15,22.1,22.08888888888889,17.3
6693,PM12241,2015-08-04 17:30,1980.0,5.0,85.0,15,22.4,23.294117647058822,17.3
6694,PM12331,2015-08-04 17:30,1208.0,2.0,92.0,15,23.3,13.130434782608695,17.3
6695,PM12391,2015-08-04 17:30,1740.0,4.0,94.0,15,23.9,18.51063829787234,17.3
